seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;avg_fixed_to_one;avg_fixed_to_zero;solution_source;avg_pruned_nodes
2;100;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
3;100;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
4;100;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
5;100;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
1;100;10;15;3600.038;-0.8956026011644251;-0.8956026011644251;0.24754464149189737;0.2764000921503021;23832318;51561;TIME_LIMIT;1.267731e6;10237;0.0;0.0;rounding;0.0
2;100;10;15;3600.031;-0.8399712729168419;-0.8399712729168419;0.2209086000700634;0.2629954228112437;22956968;60133;TIME_LIMIT;660406.0;6954;0.0;0.0;rounding;0.0
3;100;10;15;3600.023;-0.8821101133091808;-0.8821101133091808;0.3092929226597262;0.35062847369409833;23882422;47213;TIME_LIMIT;2.937079e6;19764;0.0;0.0;rounding;0.0
4;100;10;15;3600.019;-0.9011778623327382;-0.9011778623327382;0.35009293887914095;0.38848373169410766;24802340;40423;TIME_LIMIT;756030.0;4921;0.0;0.0;vertex;0.0
5;100;10;15;3600.027;-0.9564080647269253;-0.9564080647269253;0.2413623514862433;0.2523633586832597;24094708;51453;TIME_LIMIT;2.603688e6;19443;0.0;0.0;vertex;0.0
1;100;10;34;3600.048;-2.4979481528519862;-2.4979481528519862;0.172993256917084;0.06925414233260692;22648887;60917;TIME_LIMIT;3.525897e6;29962;0.0;0.0;rounding;0.0
2;100;10;34;3600.055;-2.3184451728946236;-2.3184451728946236;0.16644378360650647;0.07179112344446696;21951211;63731;TIME_LIMIT;1.26861e6;13245;0.0;0.0;rounding;0.0
3;100;10;34;3600.016;-2.627625617785935;-2.627625617785935;0.26543726657579203;0.10101791700426953;24645758;35885;TIME_LIMIT;239728.0;1578;0.0;0.0;rounding;0.0
4;100;10;34;3600.012;-2.7340486598052953;-2.7340486598052953;0.29731744098499613;0.10874621412413689;24741496;28197;TIME_LIMIT;887784.0;4112;0.0;0.0;rounding;0.0
5;100;10;34;3600.018;-2.583035208928014;-2.583035208928014;0.22402101233694216;0.08672781987741977;23739730;37013;TIME_LIMIT;464264.0;2988;0.0;0.0;rounding;0.0
1;120;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
2;120;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
3;120;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
4;120;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
5;120;10;7;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
1;120;10;15;3600.028;-0.996157005846145;-0.996157005846145;0.3438854945907802;0.34521214283754464;22113372;51165;TIME_LIMIT;1.387932e6;11041;0.0;0.0;rounding;0.0
2;120;10;15;3600.037;-0.8536321692123183;-0.8536321692123183;0.36985086279900004;0.43326725038991526;21862188;49479;TIME_LIMIT;1.448084e6;11205;0.0;0.0;vertex;0.0
3;120;10;15;3600.027;-1.057458357422974;-1.057458357422974;0.24692463969486722;0.23350767239347617;21871246;53939;TIME_LIMIT;994486.0;8799;0.0;0.0;vertex;0.0
4;120;10;15;3600.027;-0.8865183558582003;-0.8865183558582003;0.3614276555821351;0.4076933694534193;22425962;44999;TIME_LIMIT;2.517018e6;16439;0.0;0.0;vertex;0.0
5;120;10;15;3600.024;-1.0978035518567837;-1.0978035518567837;0.27818384979156807;0.2534003914644459;22201433;48705;TIME_LIMIT;2.54444e6;17971;0.0;0.0;rounding;0.0
1;120;10;34;3600.017;-2.9161413415051136;-2.9161413415051136;0.28657381137964855;0.09827157802705772;22771920;32371;TIME_LIMIT;433849.0;2380;0.0;0.0;rounding;0.0
2;120;10;34;3600.017;-2.6635584834740555;-2.6635584834740555;0.2498357008969374;0.09379771551743026;23065046;31373;TIME_LIMIT;2.559417e6;11592;0.0;0.0;rounding;0.0
3;120;10;34;3600.019;-2.808444528179011;-2.808444528179011;0.28250261065746907;0.10059041858328714;22650321;35537;TIME_LIMIT;80222.0;592;0.0;0.0;rounding;0.0
4;120;10;34;3600.015;-2.6482083883801435;-2.6482083883801435;0.30043948970997203;0.11345009366643721;23026134;29641;TIME_LIMIT;834479.0;4073;0.0;0.0;rounding;0.0
5;120;10;34;3600.022;-3.005958064148243;-3.005958064148243;0.25419381462456236;0.08456332696597009;22668876;40499;TIME_LIMIT;1.887895e6;11563;0.0;0.0;rounding;0.0
1;150;12;9;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
2;150;12;9;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
3;150;12;9;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
4;150;12;9;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
5;150;12;9;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
1;150;12;18;3600.0;Inf;Inf;0.0;Inf;0;0;ERROR;0.0;0;0.0;0.0;missing;
2;150;12;18;3600.028;-1.0113728645694273;-1.0113728645694273;0.5222779472076364;0.5164049437197292;17270269;40791;TIME_LIMIT;2.419861e6;14420;0.0;0.0;rounding;0.0
3;150;12;18;3600.077;-0.9625561108579863;-0.9625561108579863;0.598075098114069;0.6213405030289272;16892686;36633;TIME_LIMIT;1.801824e6;10085;0.0;0.0;vertex;0.0
4;150;12;18;3600.061;-0.9411975986772146;-0.9411975986772146;0.5578370500965789;0.592688560702427;16785719;41643;TIME_LIMIT;1.51893e6;9634;0.0;0.0;vertex;0.0
5;150;12;18;3600.027;-1.1296258191437545;-1.1296258191437545;0.4703488277073993;0.416375776594695;17117551;41855;TIME_LIMIT;1.440542e6;9304;0.0;0.0;rounding;0.0
1;150;12;44;3600.021;-3.3759959615150046;-3.3759959615150046;0.4705852118127023;0.13939152095475954;17349193;29467;TIME_LIMIT;2.274789e6;9893;0.0;0.0;rounding;0.0
2;150;12;44;3600.016;-3.4211569057144695;-3.4211569057144695;0.3918595870700905;0.1145400804083422;17279792;27613;TIME_LIMIT;1.553551e6;6692;0.0;0.0;rounding;0.0
3;150;12;44;3600.017;-3.4109584032751936;-3.4109584032751936;0.47924853192944505;0.14050260228013095;17423316;25023;TIME_LIMIT;859890.0;3682;0.0;0.0;rounding;0.0
4;150;12;44;3600.031;-3.2777011295070237;-3.2777011295070237;0.4083885892621222;0.1245960425084715;17099157;35541;TIME_LIMIT;840603.0;5116;0.0;0.0;rounding;0.0
5;150;12;44;3600.028;-3.494826959596861;-3.494826959596861;0.47463684012065643;0.1358112563534211;17452621;25005;TIME_LIMIT;2.994805e6;10623;0.0;0.0;rounding_lmo_01;0.0
